order_id,customer_id,order_date,channel,status
O223159,C11687,19 Mar 2023,online,delivered
O223160,C12283,2024-08-09,Online,processing
O223161,C13875,11/07/2024,Retail Store,processing
O223162,C12483,01-02-2023,Online,delivered
O223163,C12707,29 Dec 2024,marketplace,delivered
O223164,C13618,2023-08-22,Retail Store,delivered
O223165,C13719,19/08/2023,marketplace,delivered
O223166,C13133,09-22-2023,Retail Store,shipped
O223167,C12914,16 Dec 2024,Online,shipped
O223168,C10861,2024-10-26,Phone,delivered
O223169,C12842,30/04/2024,marketplace,returned
O223170,C11446,12-30-2023,Online,delivered
O223171,C10871,15 Oct 2023,Retail Store,cancelled
O223172,C13957,2023-10-22,Marketplace,delivered
O223173,C11676,14/10/2023,Online,delivered
O223174,C12555,11-07-2024,online,shipped
O223175,C12543,08 Jun 2024,Phone,cancelled
O223176,C12461,2023-11-25,marketplace,processing
O223177,C13313,29/12/2024,Phone,shipped
O223178,C13272,06-05-2023,Phone,processing
O223179,C13644,09 Mar 2023,Retail Store,delivered
O223180,C13544,2023-11-09,marketplace,returned
O223181,C10327,24/12/2024,marketplace,delivered
O223182,C11608,01-22-2023,Marketplace,delivered
O223183,C12859,12 Mar 2023,Marketplace,processing
O223184,C13371,2023-10-27,online,delivered
O223185,C11064,27/12/2024,Phone,delivered
O223186,C13306,10-29-2023,Online,delivered
O223187,C12839,05 Jun 2024,online,Delivered
O223188,C12070,2024-11-07,Phone,delivered
O223189,C11269,30/05/2024,online,Delivered
O223190,C12346,03-20-2023,Online,Delivered
O223191,C12283,11 May 2023,marketplace,shipped
O223192,C11142,2023-08-16,online,processing
O223193,C12107,17/09/2024,Online,Delivered
O223194,C12239,09-22-2024,online,delivered
O223195,C13488,30 May 2023,marketplace,delivered
O223196,C10714,2023-11-13,Online,Delivered
O223197,C12615,03/05/2023,online,delivered
O223198,C10317,12-21-2023,Marketplace,delivered
O223199,C10971,08 Nov 2023,marketplace,delivered
O223200,C13339,2024-12-28,Marketplace,delivered
O223201,C12515,18/11/2023,Online,delivered
O223202,C10915,02-13-2023,online,shipped
O223203,C12563,19 Jan 2024,marketplace,shipped
O223204,C13858,2024-11-24,Retail Store,delivered
O223205,C11457,10/11/2023,Online,delivered
O223206,C12973,10-06-2024,Phone,delivered
O223207,C11051,29 Nov 2023,Online,returned
O223208,C11485,2024-03-01,marketplace,returned
O223209,C13638,03/01/2024,Online,processing
O223210,C10494,11-11-2024,Retail Store,shipped
O223211,C10615,01 Mar 2024,Marketplace,shipped
O223212,C10210,2023-11-13,online,delivered
O223213,C10566,23/08/2024,Online,delivered
O223214,C13121,02-14-2023,Marketplace,cancelled
O223215,C12356,28 Aug 2023,Retail Store,delivered
O223216,C10497,2023-09-09,online,shipped
O223217,C11233,02/03/2024,Phone,delivered
O223218,C13218,10-20-2024,online,Delivered
O223219,C12016,17 Feb 2024,online,delivered
O223220,C12824,2023-12-15,marketplace,Delivered
O223221,C11071,27/02/2023,Online,shipped
O223222,C13714,12-20-2024,Retail Store,delivered
O223223,C11472,17 Sep 2023,marketplace,cancelled
O223224,C13818,2023-04-24,Online,delivered
O223225,C11632,19/10/2024,Online,cancelled
O223226,C12961,11-18-2024,Phone,returned
O223227,C12248,20 Sep 2023,marketplace,returned
O223228,C12472,2024-02-13,online,delivered
O223229,C10315,06/09/2024,Retail Store,delivered
O223230,C13168,01-20-2023,Retail Store,delivered
O223231,C11728,26 Dec 2024,Phone,delivered
O223232,C11037,2023-10-12,marketplace,returned
O223233,C12749,24/12/2023,online,delivered
O223234,C13041,02-14-2023,Online,delivered
O223235,C12836,11 Feb 2023,Retail Store,shipped
O223236,C13711,2023-04-09,marketplace,delivered
O223237,C11083,09/10/2023,Phone,shipped
O223238,C10758,11-30-2024,Online,cancelled
O223239,C12173,14 Jan 2024,Marketplace,delivered
O223240,C11358,2023-10-14,Retail Store,delivered
O223241,C11536,12/12/2023,online,delivered
O223242,C12573,08-21-2023,Marketplace,delivered
O223243,C10147,19 Apr 2024,Online,Delivered
O223244,C11723,2024-01-07,Online,returned
O223245,C11727,13/11/2023,Marketplace,delivered
O223246,C10096,06-12-2024,online,delivered
O223247,C12694,19 Nov 2023,Marketplace,Delivered
O223248,C13330,2024-09-26,Phone,delivered
O223249,C13781,27/03/2024,online,delivered
O223250,C13780,06-27-2023,marketplace,returned
O223251,C10448,24 May 2023,marketplace,cancelled
O223252,C10987,2023-08-13,Online,shipped
O223253,C11709,29/11/2024,online,shipped
O223254,C12337,10-11-2024,online,shipped
O223255,C13764,21 Dec 2024,Phone,Delivered
O223256,C11078,2024-08-03,Marketplace,Delivered
O223257,C11877,27/11/2024,marketplace,delivered
O223258,C12723,11-04-2023,Online,delivered
O223259,C13574,15 Apr 2024,Marketplace,delivered
O223260,C12788,2023-11-19,Marketplace,delivered
O223261,C12728,08/11/2024,Marketplace,delivered
O223262,C13916,12-30-2024,Retail Store,delivered
O223263,C13463,04 Aug 2024,Online,Delivered
O223264,C13459,2024-09-04,Marketplace,shipped
O223265,C13033,14/11/2024,Retail Store,Delivered
O223266,C11325,03-25-2023,online,shipped
O223267,C10288,24 Dec 2023,Phone,delivered
O223268,C13138,2024-07-23,online,returned
O223269,C13050,02/04/2024,Phone,shipped
O223270,C12498,02-05-2024,Retail Store,delivered
O223271,C10511,16 Nov 2023,online,delivered
O223272,C13868,2023-07-13,Phone,shipped
O223273,C12994,01/12/2024,Phone,delivered
O223274,C12624,07-25-2024,Phone,delivered
O223275,C11676,10 Apr 2024,Retail Store,Delivered
O223276,C10215,2023-03-17,Phone,delivered
O223277,C12739,09/04/2023,marketplace,shipped
O223278,C11516,12-05-2023,Retail Store,delivered
O223279,C10242,21 Apr 2023,Phone,delivered
O223280,C10234,2023-05-11,Marketplace,delivered
O223281,C10456,13/03/2023,online,cancelled
O223282,C11079,09-16-2023,marketplace,delivered
O223283,C10426,10 Jan 2023,Online,delivered
O223284,C10518,2024-07-23,online,cancelled
O223285,C11502,28/03/2024,Retail Store,returned
O223286,C10123,01-08-2024,Marketplace,delivered
O223287,C10678,26 Dec 2024,Marketplace,returned
O223288,C11561,2023-12-24,marketplace,delivered
O223289,C10031,10/11/2024,Marketplace,shipped
O223290,C10843,06-16-2023,Marketplace,delivered
O223291,C13516,21 Aug 2023,marketplace,delivered
O223292,C11601,2023-10-16,Marketplace,delivered
O223293,C13006,28/12/2024,Phone,delivered
O223294,C11798,11-24-2024,Retail Store,delivered
O223295,C12273,11 Dec 2023,Online,delivered
O223296,C10515,2024-10-29,Marketplace,Delivered
O223297,C12896,24/07/2023,Phone,delivered
O223298,C11086,03-23-2024,online,delivered
O223299,C11209,22 May 2023,Online,delivered
O223300,C11038,2024-03-07,Retail Store,delivered
O223301,C12822,15/07/2023,Phone,delivered
O223302,C12620,03-16-2024,online,shipped
O223303,C12080,03 Dec 2023,marketplace,delivered
O223304,C11334,2024-02-22,online,delivered
O223305,C10355,22/05/2023,marketplace,delivered
O223306,C13328,01-07-2024,online,processing
O223307,C12658,05 Oct 2023,Phone,delivered
O223308,C12299,2023-05-07,Retail Store,delivered
O223309,C13974,01/01/2024,Online,shipped
O223310,C10336,05-02-2023,Phone,returned
O223311,C11024,03 Dec 2023,Marketplace,delivered
O223312,C13602,2023-10-11,Online,Delivered
O223313,C10018,08/02/2024,Retail Store,delivered
O223314,C11262,12-25-2023,Phone,Delivered
O223315,C13002,29 Apr 2023,Retail Store,delivered
O223316,C12272,2023-09-02,Phone,delivered
O223317,C11115,20/02/2024,Marketplace,delivered
O223318,C11385,10-20-2024,Online,delivered
O223319,C11620,21 Feb 2023,Marketplace,delivered
O223320,C11009,2023-03-21,Online,delivered
O223321,C10031,18/09/2024,marketplace,returned
O223322,C12450,10-26-2023,Online,delivered
O223323,C10257,14 Aug 2023,Marketplace,Delivered
O223324,C12849,2023-07-21,Online,cancelled
O223325,C12835,20/12/2024,online,delivered
O223326,C13787,01-10-2024,online,delivered
O223327,C13856,22 May 2023,Retail Store,delivered
O223328,C13775,2023-11-25,Marketplace,shipped
O223329,C12362,17/08/2023,Phone,returned
O223330,C10362,05-28-2023,Marketplace,delivered
O223331,C13369,23 Dec 2024,marketplace,delivered
O223332,C13625,2023-12-10,Phone,returned
O223333,C10823,17/06/2024,Retail Store,delivered
O223334,C11446,11-21-2024,Online,delivered
O223335,C10270,30 Jun 2023,online,delivered
O223336,C11303,2023-04-23,Phone,shipped
O223337,C11388,17/08/2023,marketplace,cancelled
O223338,C13467,07-06-2024,Phone,shipped
O223339,C10832,15 Nov 2023,online,processing
O223340,C10580,2023-12-28,Online,delivered
O223341,C12466,18/01/2023,Phone,delivered
O223342,C12864,01-04-2023,Phone,shipped
O223343,C13825,25 Nov 2023,Retail Store,processing
O223344,C13152,2023-05-13,Phone,returned
O223345,C10924,13/09/2024,Marketplace,delivered
O223346,C12767,12-12-2024,Phone,returned
O223347,C13607,02 Dec 2024,online,delivered
O223348,C13323,2023-12-18,Marketplace,delivered
O223349,C12148,09/09/2023,Online,delivered
O223350,C11178,12-25-2023,marketplace,processing
O223351,C10408,02 Apr 2023,online,returned
O223352,C11373,2024-12-09,Phone,Delivered
O223353,C12143,31/05/2024,Marketplace,shipped
O223354,C13874,09-09-2023,marketplace,Delivered
O223355,C11868,16 Aug 2024,marketplace,shipped
O223356,C12852,2023-08-04,Phone,delivered
O223357,C12996,09/08/2024,Retail Store,delivered
O223358,C11855,11-23-2023,Retail Store,delivered
O223359,C12994,07 Nov 2024,marketplace,delivered
O223360,C13459,2024-12-28,Retail Store,delivered
O223361,C12564,08/10/2023,Online,processing
O223362,C12836,02-15-2024,Marketplace,delivered
O223363,C12671,29 Jul 2023,Phone,Delivered
O223364,C13984,2024-09-21,Marketplace,returned
O223365,C12429,29/12/2023,Marketplace,Delivered
O223366,C10488,12-25-2024,online,delivered
O223367,C10947,16 Nov 2024,online,Delivered
O223368,C11122,2023-08-28,Marketplace,Delivered
O223369,C13702,15/04/2023,Marketplace,delivered
O223370,C10005,04-15-2024,Phone,Delivered
O223371,C10847,07 Oct 2023,Retail Store,shipped
O223372,C12787,2023-08-11,marketplace,cancelled
O223373,C12380,10/02/2024,marketplace,shipped
O223374,C10063,02-04-2024,marketplace,delivered
O223375,C13095,03 Feb 2024,online,shipped
O223376,C10131,2023-09-16,marketplace,delivered
O223377,C10334,17/05/2023,Marketplace,shipped
O223378,C13291,06-11-2023,Retail Store,delivered
O223379,C11800,12 Jul 2024,marketplace,delivered
O223380,C12202,2023-12-19,marketplace,delivered
O223381,C10119,20/12/2023,Phone,delivered
O223382,C10649,12-22-2024,marketplace,processing
O223383,C10904,29 Nov 2024,Online,delivered
O223384,C11400,2023-02-26,Marketplace,returned
O223385,C12544,18/09/2024,Marketplace,cancelled
O223386,C11549,08-06-2023,Online,cancelled
O223387,C13653,14 Jul 2024,Retail Store,delivered
O223388,C10857,2023-06-02,Online,delivered
O223389,C11216,08/05/2023,Retail Store,delivered
O223390,C10357,12-07-2024,Retail Store,processing
O223391,C13339,21 Feb 2024,Retail Store,delivered
O223392,C12423,2023-11-02,marketplace,delivered
O223393,C12099,18/11/2024,Retail Store,shipped
O223394,C13275,09-12-2023,Retail Store,delivered
O223395,C13043,26 Feb 2023,Marketplace,delivered
O223396,C11623,2023-11-20,Online,delivered
O223397,C13240,01/07/2024,online,cancelled
O223398,C11055,05-22-2024,Marketplace,delivered
O223399,C12543,21 Dec 2023,Phone,delivered
O223400,C11762,2024-01-10,Marketplace,processing
O223401,C11690,27/01/2024,Phone,cancelled
O223402,C12533,11-12-2023,online,Delivered
O223403,C12336,14 Mar 2023,Online,Delivered
O223404,C13758,2023-05-19,marketplace,delivered
O223405,C12764,16/07/2024,Online,delivered
O223406,C11645,09-29-2024,Phone,Delivered
O223407,C13444,20 Nov 2023,Retail Store,delivered
O223408,C13879,2023-10-16,Online,shipped
O223409,C12193,05/04/2024,marketplace,Delivered
O223410,C11036,01-20-2023,Phone,returned
O223411,C13494,02 Mar 2024,Marketplace,delivered
O223412,C12579,2023-12-19,marketplace,delivered
O223413,C11554,09/12/2023,online,delivered
O223414,C11660,01-02-2023,Phone,processing
O223415,C13037,09 Dec 2024,Marketplace,Delivered
O223416,C12581,2023-06-02,marketplace,shipped
O223417,C12438,09/04/2023,Online,Delivered
O223418,C13178,11-16-2023,Retail Store,delivered
O223419,C10310,02 Sep 2024,Online,shipped
O223420,C11394,2024-08-21,Phone,shipped
O223421,C12008,12/01/2024,online,returned
O223422,C11055,02-13-2024,Marketplace,delivered
O223423,C13054,14 Dec 2023,marketplace,Delivered
O223424,C11050,2023-01-23,online,delivered
O223425,C12689,02/09/2023,marketplace,delivered
O223426,C11768,11-18-2023,Marketplace,shipped
O223427,C12254,18 Feb 2024,Online,delivered
O223428,C10019,2024-05-19,online,delivered
O223429,C13171,27/12/2024,online,delivered
O223430,C11008,01-07-2024,online,returned
O223431,C13612,31 May 2024,online,Delivered
O223432,C13846,2024-12-16,Marketplace,delivered
O223433,C10573,02/09/2023,Marketplace,delivered
O223434,C10185,12-13-2023,Retail Store,delivered
O223435,C11021,13 Jul 2024,Online,delivered
O223436,C11231,2024-02-27,marketplace,delivered
O223437,C13955,19/11/2024,marketplace,delivered
O223438,C10343,02-28-2024,marketplace,returned
O223439,C10966,01 Dec 2024,marketplace,Delivered
O223440,C10741,2023-05-11,Marketplace,delivered
O223441,C13309,23/09/2024,marketplace,delivered
O223442,C12763,07-07-2023,Retail Store,processing
O223443,C12128,12 Feb 2023,online,delivered
O223444,C13334,2023-04-09,Marketplace,shipped
O223445,C11539,12/03/2024,Marketplace,shipped
O223446,C11009,09-13-2023,Online,returned
O223447,C12909,07 May 2023,online,cancelled
O223448,C13572,2024-04-23,Online,shipped
O223449,C13013,27/12/2023,Retail Store,shipped
O223450,C10048,11-14-2023,marketplace,delivered
O223451,C11088,01 Feb 2024,Online,delivered
O223452,C13991,2024-11-06,Marketplace,Delivered
O223453,C10044,16/07/2024,online,delivered
O223454,C11884,12-30-2023,Marketplace,delivered
O223455,C13113,10 Oct 2024,Online,shipped
O223456,C13475,2024-11-07,online,Delivered
O223457,C12757,12/11/2023,Marketplace,shipped
O223458,C13551,05-12-2023,Phone,shipped
O223459,C10481,11 Apr 2023,marketplace,cancelled
O223460,C11153,2024-05-02,Phone,processing
O223461,C10147,06/12/2024,Phone,delivered
O223462,C13211,02-04-2023,Marketplace,delivered
O223463,C12642,31 Dec 2023,marketplace,delivered
O223464,C13610,2023-06-20,Retail Store,delivered
O223465,C12404,28/01/2024,Phone,delivered
O223466,C12459,11-04-2024,online,delivered
O223467,C13052,09 Sep 2024,Retail Store,delivered
O223468,C11709,2024-12-20,Phone,delivered
O223469,C13492,26/12/2023,marketplace,cancelled
O223470,C13969,05-24-2024,Online,delivered
O223471,C12656,21 Nov 2024,online,Delivered
O223472,C11424,2024-06-22,marketplace,Delivered
O223473,C12542,17/12/2024,Marketplace,delivered
O223474,C13756,08-04-2023,marketplace,shipped
O223475,C12082,29 Apr 2023,Retail Store,processing
O223476,C13039,2023-05-12,marketplace,shipped
O223477,C12265,03/11/2024,marketplace,shipped
O223478,C11772,02-16-2023,Marketplace,delivered
O223479,C13896,29 Sep 2024,Marketplace,returned
O223480,C11441,2023-12-17,Online,delivered
O223481,C10186,17/06/2024,marketplace,shipped
O223482,C13181,08-04-2024,Marketplace,returned
O223483,C12174,02 Dec 2023,online,shipped
O223484,C10114,2023-05-09,Online,delivered
O223485,C10990,13/04/2024,Phone,delivered
O223486,C13049,12-14-2024,Retail Store,cancelled
O223487,C12901,23 Jan 2023,online,delivered
O223488,C12011,2023-07-19,Phone,delivered
O223489,C12994,11/11/2024,Online,delivered
O223490,C13995,03-03-2023,Phone,Delivered
O223491,C11061,09 Jan 2023,Retail Store,delivered
O223492,C10823,2024-11-13,marketplace,delivered
O223493,C13033,24/08/2024,Online,cancelled
O223494,C11533,08-12-2023,marketplace,Delivered
O223495,C12575,18 Dec 2024,Marketplace,delivered
O223496,C12093,2024-07-06,Phone,delivered
O223497,C13786,15/04/2023,online,delivered
O223498,C10328,12-16-2023,Online,delivered
O223499,C13262,08 Nov 2024,marketplace,delivered
O223500,C13753,2024-05-27,marketplace,delivered
O223501,C13087,16/03/2024,Phone,delivered
O223502,C13920,11-29-2023,marketplace,delivered
O223503,C10561,06 Aug 2023,Marketplace,delivered
O223504,C13856,2024-04-10,marketplace,cancelled
O223505,C13946,15/05/2023,Marketplace,cancelled
O223506,C13722,09-29-2024,Online,delivered
O223507,C13184,03 Jul 2023,Retail Store,returned
O223508,C11434,2023-04-16,online,processing
O223509,C13370,05/03/2023,Online,delivered
O223510,C10060,10-04-2024,Online,shipped
O223511,C13006,19 Dec 2023,Retail Store,cancelled
O223512,C10724,2023-11-21,Marketplace,shipped
O223513,C13418,20/01/2024,Retail Store,delivered
O223514,C10800,03-17-2024,Phone,Delivered
O223515,C12435,14 Nov 2024,Retail Store,delivered
O223516,C10518,2023-10-29,Retail Store,delivered
O223517,C10052,14/06/2023,Marketplace,Delivered
O223518,C10133,11-09-2024,online,delivered
O223519,C11853,24 Dec 2023,Marketplace,delivered
O223520,C13374,2024-03-11,online,delivered
O223521,C10993,20/05/2023,Phone,processing
O223522,C10833,11-07-2024,Retail Store,delivered
O223523,C11244,07 Dec 2024,marketplace,cancelled
O223524,C10690,2023-12-11,Retail Store,cancelled
O223525,C11102,18/01/2023,marketplace,delivered
O223526,C11477,01-24-2023,Online,delivered
O223527,C12525,23 Sep 2023,Phone,shipped
O223528,C12442,2023-12-29,online,Delivered
O223529,C13151,05/12/2023,Retail Store,Delivered
O223530,C11476,03-02-2024,marketplace,Delivered
O223531,C13477,14 Aug 2023,Phone,delivered
O223532,C12938,2023-07-03,Marketplace,processing
O223533,C13496,21/12/2024,Retail Store,shipped
O223534,C12918,09-04-2023,Retail Store,shipped
O223535,C10080,10 Dec 2024,online,Delivered
O223536,C10888,2024-03-04,Retail Store,delivered
O223537,C13016,03/03/2023,marketplace,Delivered
O223538,C10648,03-24-2024,marketplace,delivered
O223539,C13720,26 Dec 2024,marketplace,delivered
O223540,C11109,2024-10-25,online,delivered
O223541,C13094,24/09/2023,Retail Store,cancelled
O223542,C11142,03-25-2023,Online,cancelled
O223543,C10465,16 Dec 2023,Marketplace,cancelled
O223544,C11024,2023-03-28,marketplace,Delivered
O223545,C13829,19/09/2023,Phone,shipped
O223546,C12072,11-29-2024,Phone,delivered
O223547,C12008,15 May 2024,Online,delivered
O223548,C12296,2024-09-06,online,Delivered
O223549,C12296,06/02/2024,marketplace,returned
O223550,C12996,05-28-2023,Retail Store,shipped
O223551,C11131,13 May 2023,Retail Store,returned
O223552,C10053,2024-08-21,Retail Store,delivered
O223553,C13386,03/12/2023,Phone,delivered
O223554,C11363,01-01-2024,Phone,returned
O223555,C13508,07 Jun 2023,Online,Delivered
O223556,C12462,2023-11-07,Marketplace,delivered
O223557,C13263,27/04/2023,Marketplace,delivered
O223558,C12967,06-29-2023,Retail Store,delivered
O223559,C10828,17 Nov 2024,marketplace,delivered
O223560,C10761,2024-07-09,online,processing
O223561,C10508,02/11/2024,Online,delivered
O223562,C10998,11-11-2024,Retail Store,delivered
O223563,C13905,20 Mar 2024,Phone,shipped
O223564,C10091,2023-09-24,Online,returned
O223565,C13489,29/12/2023,Retail Store,delivered
O223566,C11646,01-17-2023,Marketplace,delivered
O223567,C13425,06 Oct 2024,Online,delivered
O223568,C13445,2024-09-22,online,delivered
O223569,C13119,08/01/2024,Marketplace,delivered
O223570,C11298,11-13-2023,marketplace,delivered
O223571,C10426,01 Jun 2023,Online,delivered
O223572,C12055,2023-03-08,marketplace,processing
O223573,C12058,13/10/2023,Phone,shipped
O223574,C11030,12-07-2024,Retail Store,returned
O223575,C10461,02 Mar 2023,Marketplace,shipped
O223576,C11841,2024-12-11,marketplace,returned
O223577,C11690,26/01/2024,Phone,delivered
O223578,C10799,12-08-2023,online,cancelled
O223579,C10646,18 Apr 2023,marketplace,processing
O223580,C11951,2023-03-04,marketplace,delivered
O223581,C11917,09/02/2024,Phone,cancelled
O223582,C12032,03-28-2024,Retail Store,processing
O223583,C12686,06 Dec 2023,Marketplace,shipped
O223584,C12515,2023-09-10,Retail Store,delivered
O223585,C13364,12/01/2023,online,shipped
O223586,C13612,08-23-2023,Retail Store,delivered
O223587,C10322,07 Jul 2024,Online,returned
O223588,C11427,2024-04-03,marketplace,returned
O223589,C13568,19/05/2023,online,delivered
O223590,C13713,09-15-2024,Marketplace,Delivered
O223591,C10758,11 May 2023,Phone,processing
O223592,C10888,2024-09-16,Retail Store,delivered
O223593,C13773,12/01/2024,Phone,shipped
O223594,C10596,07-09-2024,Online,delivered
O223595,C11927,14 Mar 2023,Online,delivered
O223596,C13434,2024-07-31,Retail Store,returned
O223597,C10227,13/07/2024,online,delivered
O223598,C13519,06-03-2023,marketplace,delivered
O223599,C13163,01 May 2023,online,delivered
O223600,C13527,2024-08-06,marketplace,delivered
O223601,C10188,28/11/2023,Marketplace,cancelled
O223602,C10720,05-10-2024,online,cancelled
O223603,C12509,08 Jan 2023,Retail Store,shipped
O223604,C11335,2023-06-11,Marketplace,shipped
O223605,C13187,04/08/2024,Phone,processing
O223606,C10046,06-24-2023,Online,delivered
O223607,C11851,12 Mar 2023,Retail Store,delivered
O223608,C10793,2023-06-03,Retail Store,shipped
O223609,C12724,19/10/2024,Marketplace,Delivered
O223610,C12405,11-01-2023,Phone,delivered
O223611,C12290,27 Jan 2024,marketplace,delivered
O223612,C12348,2024-03-09,Marketplace,delivered
O223613,C10281,11/11/2023,Online,delivered
O223614,C11025,03-24-2023,online,delivered
O223615,C12773,14 Aug 2023,marketplace,returned
O223616,C11052,2023-05-19,Retail Store,delivered
O223617,C13810,25/11/2024,marketplace,delivered
O223618,C10307,07-30-2024,marketplace,delivered
O223619,C11371,11 Oct 2024,Phone,returned
O223620,C11443,2024-10-01,online,delivered
O223621,C10504,02/01/2023,Phone,Delivered
O223622,C13985,08-07-2024,marketplace,delivered
O223623,C11025,24 Dec 2023,Marketplace,delivered
O223624,C13626,2024-08-29,Online,delivered
O223625,C12542,15/12/2024,marketplace,delivered
O223626,C12221,11-05-2023,Phone,cancelled
O223627,C13933,02 Apr 2024,Phone,delivered
O223628,C10108,2023-09-25,online,delivered
O223629,C13246,19/11/2024,Phone,delivered
O223630,C13405,08-12-2023,Phone,delivered
O223631,C13124,03 Nov 2023,Marketplace,delivered
O223632,C12326,2024-11-17,Online,returned
O223633,C11441,30/03/2023,Online,delivered
O223634,C10629,12-30-2023,marketplace,Delivered
O223635,C12440,12 Mar 2024,Retail Store,cancelled
O223636,C11762,2024-03-10,Marketplace,delivered
O223637,C11616,16/04/2023,Phone,delivered
O223638,C13855,02-04-2023,Marketplace,delivered
O223639,C10234,29 Nov 2023,Online,delivered
O223640,C10860,2023-12-13,Retail Store,delivered
O223641,C11965,08/12/2024,Phone,Delivered
O223642,C13849,08-12-2024,marketplace,delivered
O223643,C12191,28 Mar 2024,Marketplace,delivered
O223644,C11907,2023-07-04,Retail Store,delivered
O223645,C13390,22/11/2024,marketplace,delivered
O223646,C12975,06-19-2023,Marketplace,delivered
O223647,C13052,11 Dec 2024,Retail Store,delivered
O223648,C12559,2024-12-10,Online,delivered
O223649,C11816,23/12/2024,online,Delivered
O223650,C12330,09-06-2023,marketplace,delivered
O223651,C11990,01 May 2023,Phone,delivered
O223652,C11847,2024-04-23,Marketplace,delivered
O223653,C13170,01/12/2023,Marketplace,returned
O223654,C12320,11-18-2023,Marketplace,Delivered
O223655,C11156,19 Feb 2024,marketplace,delivered
O223656,C12568,2024-06-15,Marketplace,cancelled
O223657,C11439,19/10/2023,Phone,cancelled
O223658,C13260,10-22-2023,Phone,shipped
O223659,C13614,07 Apr 2024,Retail Store,delivered
O223660,C12413,2023-03-04,online,delivered
O223661,C13040,24/06/2024,Online,cancelled
O223662,C10577,09-20-2024,Marketplace,delivered
O223663,C13773,14 Nov 2024,online,Delivered
O223664,C12695,2024-08-11,online,returned
O223665,C13515,07/01/2024,Marketplace,cancelled
O223666,C13048,11-11-2024,marketplace,delivered
O223667,C13049,28 Dec 2023,marketplace,shipped
O223668,C10419,2024-09-09,Retail Store,delivered
O223669,C11045,25/02/2023,Marketplace,returned
O223670,C11403,07-02-2024,Retail Store,delivered
O223671,C12083,15 Mar 2023,Marketplace,shipped
O223672,C11658,2023-01-25,Retail Store,delivered
O223673,C11666,03/01/2024,marketplace,Delivered
O223674,C12137,04-15-2023,online,delivered
O223675,C11561,13 Oct 2023,Online,delivered
O223676,C12313,2024-08-29,Retail Store,delivered
O223677,C13116,14/02/2024,Retail Store,processing
O223678,C12506,07-24-2024,Marketplace,delivered
O223679,C11550,06 Sep 2024,Phone,delivered
O223680,C13835,2023-12-24,online,delivered
O223681,C10590,26/12/2024,Online,shipped
O223682,C10010,06-27-2023,online,delivered
O223683,C11394,16 Mar 2023,marketplace,processing
O223684,C12157,2023-10-07,Phone,delivered
O223685,C13228,18/08/2024,Marketplace,delivered
O223686,C12362,03-26-2023,online,processing
O223687,C12031,18 Dec 2023,marketplace,delivered
O223688,C11215,2024-03-03,online,delivered
O223689,C10050,28/09/2024,Phone,shipped
O223690,C11561,10-31-2024,Online,delivered
O223691,C12492,29 Jul 2023,Phone,delivered
O223692,C13279,2023-08-29,Marketplace,delivered
O223693,C10699,10/06/2024,marketplace,delivered
O223694,C11044,11-06-2024,Marketplace,delivered
O223695,C10430,28 May 2023,Retail Store,returned
O223696,C12820,2024-07-14,marketplace,delivered
O223697,C11217,28/07/2023,online,returned
O223698,C13524,06-08-2023,online,shipped
O223699,C13080,24 Oct 2023,marketplace,cancelled
O223700,C13795,2024-09-15,Online,shipped
O223701,C10200,01/08/2024,marketplace,processing
O223702,C13449,12-23-2023,Online,cancelled
O223703,C10828,07 Jul 2024,Online,delivered
O223704,C12339,2023-11-24,Online,cancelled
O223705,C10810,04/07/2023,marketplace,returned
O223706,C12547,10-28-2024,Online,cancelled
O223707,C13291,17 Feb 2023,marketplace,Delivered
O223708,C11809,2024-11-22,marketplace,returned
O223709,C11000,11/09/2024,Marketplace,Delivered
O223710,C11944,07-15-2024,Online,delivered
O223711,C12317,02 Mar 2024,Phone,delivered
O223712,C12995,2024-09-29,online,shipped
O223713,C10505,25/01/2023,Phone,delivered
O223714,C10188,03-21-2024,Marketplace,delivered
O223715,C13164,18 Aug 2023,online,delivered
O223716,C10436,2024-05-02,Online,delivered
O223717,C11043,02/06/2024,online,shipped
O223718,C13574,07-08-2023,Marketplace,delivered
O223719,C11844,16 May 2023,Online,shipped
O223720,C10374,2024-03-18,Retail Store,delivered
O223721,C11327,08/12/2024,Phone,delivered
O223722,C13456,05-24-2024,Phone,returned
O223723,C12629,25 Dec 2023,Online,cancelled
O223724,C13079,2024-12-06,Marketplace,Delivered
O223725,C11033,07/10/2024,Marketplace,delivered
O223726,C13287,07-23-2024,Retail Store,delivered
O223727,C10001,07 Dec 2023,Online,delivered
O223728,C10687,2023-12-29,Retail Store,shipped
O223729,C12102,21/08/2023,Marketplace,delivered
O223730,C13499,10-05-2024,Marketplace,cancelled
O223731,C13899,08 Sep 2023,Retail Store,shipped
O223732,C11598,2024-06-28,Phone,returned
O223733,C13323,12/11/2024,online,shipped
O223734,C11009,02-16-2024,Marketplace,delivered
O223735,C13971,18 May 2023,marketplace,delivered
O223736,C10445,2023-01-22,online,delivered
O223737,C11778,01/06/2024,Retail Store,delivered
O223738,C10016,07-16-2023,Online,delivered
O223739,C12271,04 Feb 2023,Retail Store,shipped
O223740,C11763,2023-10-29,Marketplace,delivered
O223741,C13190,13/03/2024,Phone,delivered
O223742,C12523,02-15-2024,Online,returned
O223743,C11349,27 May 2023,online,delivered
