order_id,product_id,quantity,unit_price,discount
O222929,P1071,1,533.7,0.1
O222929,P1010,5,145.04,0.0
O222929,P1117,4,550.94,0.0
O222930,P1113,3,317.66,0.0
O222931,P1075,3,31.36,0.0
O222931,P1099,5,443.03,0.0
O222931,P1035,3,344.78,0.0
O222931,P1009,1,177.77,0.15
O222932,P1115,2,46.67,0.0
O222932,P1048,4,65.04,0.15
O222933,P1042,4,149.83,0.2
O222934,P1041,3,325.82,0.1
O222935,P1080,2,178.39,0.0
O222935,P1054,5,123.08,0.15
O222936,P1033,3,224.24,0.0
O222936,P1094,5,72.99,0.0
O222937,P1052,1,200.56,0.15
O222938,P1054,5,123.08,0.0
O222938,P1029,2,240.87,0.15
O222938,P1102,5,98.36,0.0
O222939,P1047,3,143.09,0.0
O222940,P1072,4,267.01,0.2
O222940,P1091,4,325.59,0.0
O222940,P1073,2,142.45,0.15
O222941,P1089,5,17.98,0.1
O222941,P1001,5,285.94,0.0
O222941,P1041,5,325.82,0.05
O222941,P1098,3,425.57,0.0
O222942,P1077,5,170.6,0.0
O222942,P1007,3,111.0,0.0
O222942,P1096,2,124.77,0.15
O222943,P1091,5,325.59,0.0
O222943,P1094,3,72.99,0.0
O222944,P1084,4,291.47,0.15
O222944,P1077,1,170.6,0.0
O222944,P1043,5,584.45,0.05
O222944,P1019,1,319.54,0.1
O222945,P1075,5,31.36,0.0
O222945,P1012,2,296.96,0.1
O222946,P1074,1,230.73,0.0
O222947,P1059,4,218.93,0.0
O222948,P1010,1,145.04,0.15
O222948,P1097,1,311.32,0.0
O222948,P1035,3,344.78,0.0
O222949,P1079,3,57.01,0.15
O222950,P1075,1,31.36,0.0
O222951,P1070,4,102.15,0.1
O222951,P1051,1,101.13,0.05
O222951,P1116,3,277.81,0.1
O222952,P1068,5,57.56,0.0
O222952,P1089,3,17.98,0.1
O222952,P1005,1,291.63,0.0
O222953,P1112,5,167.78,0.15
O222953,P1025,3,46.64,0.0
O222953,P1104,2,276.35,0.0
O222953,P1069,1,264.66,0.0
O222954,P1021,2,259.91,0.1
O222955,P1056,3,346.79,0.0
O222955,P1018,2,211.2,0.0
O222956,P1095,4,293.66,0.0
O222956,P1024,3,18.18,0.0
O222956,P1042,1,149.83,0.2
O222957,P1113,4,317.66,0.0
O222957,P1012,1,296.96,0.15
O222957,P1094,5,72.99,0.0
O222958,P1091,5,325.59,0.0
O222958,P1094,3,72.99,0.0
O222959,P1082,4,379.4,0.0
O222959,P1082,5,379.4,0.1
O222959,P1011,4,164.37,0.05
O222960,P1095,1,293.66,0.15
O222960,P1105,5,171.79,0.0
O222961,P1002,1,271.82,0.15
O222961,P1107,3,344.9,0.0
O222961,P1091,1,325.59,0.0
O222961,P1002,5,271.82,0.05
O222962,P1065,2,294.77,0.05
O222963,P1004,1,353.67,0.1
O222963,P1078,1,259.72,0.0
O222963,P1116,1,277.81,0.0
O222963,P1109,4,323.91,0.0
O222964,P1007,2,111.0,0.15
O222964,P1115,1,46.67,0.15
O222964,P1045,5,431.1,0.15
O222965,P1029,1,240.87,0.0
O222966,P1001,5,285.94,0.0
O222966,P1102,5,98.36,0.15
O222967,P1065,3,294.77,0.05
O222967,P1006,5,243.37,0.2
O222967,P1035,3,344.78,0.05
O222968,P1040,1,365.39,0.1
O222969,P1058,5,141.93,0.0
O222969,P1042,4,149.83,0.0
O222969,P1112,2,167.78,0.1
O222970,P1050,3,167.02,0.15
O222970,P1050,2,167.02,0.05
O222970,P1005,2,291.63,0.05
O222970,P1033,1,224.24,0.0
O222971,P1118,1,490.88,0.1
O222971,P1053,2,292.24,0.1
O222971,P1007,4,111.0,0.0
O222971,P1056,4,346.79,0.0
O222972,P1000,3,396.27,0.0
O222972,P1016,5,157.28,0.2
O222973,P1092,2,55.64,0.15
O222973,P1002,4,271.82,0.2
O222974,P1036,5,134.12,0.05
O222974,P1035,1,344.78,0.0
O222974,P1044,3,311.76,0.0
O222974,P1022,1,379.38,0.0
O222975,P1067,2,76.41,0.0
O222975,P1109,3,323.91,0.2
O222975,P1092,3,55.64,0.1
O222976,P1062,1,44.7,0.1
O222976,P1065,1,294.77,0.1
O222976,P1081,1,286.18,0.0
O222976,P1002,1,271.82,0.15
O222977,P1032,5,172.32,0.15
O222977,P1078,4,259.72,0.2
O222978,P1002,2,271.82,0.05
O222978,P1013,2,147.66,0.15
O222978,P1077,1,170.6,0.0
O222978,P1090,5,270.64,0.15
O222979,P1071,2,533.7,0.15
O222979,P1058,5,141.93,0.05
O222979,P1118,3,490.88,0.05
O222979,P1002,3,271.82,0.2
O222980,P1036,2,134.12,0.0
O222980,P1012,5,296.96,0.0
O222981,P1072,3,267.01,0.15
O222981,P1065,3,294.77,0.1
O222982,P1074,3,230.73,0.0
O222982,P1107,1,344.9,0.0
O222982,P1033,3,224.24,0.0
O222983,P1083,4,206.92,0.2
O222984,P1001,1,285.94,0.0
O222984,P1016,1,157.28,0.2
O222984,P1050,1,167.02,0.05
O222985,P1075,3,31.36,0.2
O222986,P1103,3,27.86,0.2
O222986,P1056,4,346.79,0.0
O222987,P1034,1,172.72,0.1
O222987,P1042,4,149.83,0.2
O222987,P1016,2,157.28,0.0
O222987,P1077,5,170.6,0.15
O222988,P1082,5,379.4,0.0
O222989,P1006,3,243.37,0.0
O222989,P1036,1,134.12,0.1
O222989,P1051,1,101.13,0.0
O222990,P1112,4,167.78,0.2
O222990,P1071,5,533.7,0.05
O222990,P1049,2,308.64,0.1
O222991,P1052,3,200.56,0.0
O222992,P1029,3,240.87,0.15
O222992,P1079,5,57.01,0.1
O222993,P1092,1,55.64,0.1
O222993,P1021,4,259.91,0.2
O222993,P1115,5,46.67,0.1
O222993,P1105,3,171.79,0.0
O222994,P1085,4,105.41,0.15
O222994,P1062,2,44.7,0.2
O222995,P1050,4,167.02,0.2
O222995,P1025,2,46.64,0.15
O222995,P1032,2,172.32,0.2
O222995,P1107,1,344.9,0.0
O222996,P1062,4,44.7,0.2
O222996,P1015,5,111.69,0.15
O222996,P1105,3,171.79,0.0
O222997,P1083,5,206.92,0.1
O222997,P1087,2,191.19,0.0
O222998,P1083,2,206.92,0.05
O222999,P1088,3,157.81,0.0
O222999,P1016,3,157.28,0.2
O223000,P1110,5,178.83,0.0
O223000,P1077,1,170.6,0.0
O223001,P1077,5,170.6,0.0
O223001,P1068,3,57.56,0.15
O223002,P1110,1,178.83,0.0
O223003,P1092,2,55.64,0.1
O223003,P1059,5,218.93,0.2
O223004,P1060,1,337.64,0.2
O223004,P1111,2,172.59,0.1
O223004,P1061,2,366.69,0.2
O223004,P1084,2,291.47,0.15
O223005,P1058,3,141.93,0.15
O223006,P1101,3,334.44,0.0
O223006,P1044,4,311.76,0.2
O223006,P1061,2,366.69,0.2
O223006,P1011,1,164.37,0.05
O223007,P1082,2,379.4,0.0
O223007,P1055,3,478.95,0.05
O223007,P1074,2,230.73,0.0
O223008,P1045,1,431.1,0.1
O223009,P1023,5,69.5,0.0
O223010,P1084,4,291.47,0.1
O223011,P1057,4,401.11,0.1
O223011,P1038,2,89.11,0.0
O223011,P1106,5,270.17,0.15
O223011,P1000,2,396.27,0.1
O223012,P1053,2,292.24,0.1
O223013,P1000,1,396.27,0.0
O223013,P1074,5,230.73,0.2
O223014,P1116,2,277.81,0.2
O223014,P1071,2,533.7,0.2
O223014,P1090,2,270.64,0.1
O223014,P1037,3,41.82,0.2
O223015,P1062,3,44.7,0.05
O223015,P1032,4,172.32,0.0
O223015,P1025,2,46.64,0.0
O223015,P1104,4,276.35,0.05
O223016,P1093,4,279.47,0.0
O223016,P1112,3,167.78,0.0
O223017,P1100,5,45.05,0.0
O223017,P1070,1,102.15,0.15
O223017,P1006,2,243.37,0.0
O223017,P1077,3,170.6,0.0
O223018,P1002,4,271.82,0.1
O223019,P1010,1,145.04,0.0
O223019,P1070,4,102.15,0.15
O223019,P1114,1,110.73,0.0
O223019,P1063,2,206.06,0.2
O223020,P1017,4,389.28,0.2
O223021,P1081,4,286.18,0.15
O223022,P1005,2,291.63,0.05
O223022,P1013,1,147.66,0.15
O223022,P1080,2,178.39,0.05
O223023,P1028,5,66.26,0.05
O223024,P1041,5,325.82,0.1
O223024,P1011,2,164.37,0.0
O223024,P1045,5,431.1,0.2
O223025,P1009,1,177.77,0.05
O223025,P1035,5,344.78,0.2
O223025,P1073,3,142.45,0.05
O223025,P1068,4,57.56,0.0
O223026,P1023,1,69.5,0.0
O223026,P1018,3,211.2,0.0
O223027,P1084,1,291.47,0.15
O223027,P1065,1,294.77,0.15
O223027,P1044,2,311.76,0.0
O223027,P1052,4,200.56,0.0
O223028,P1035,4,344.78,0.1
O223028,P1119,3,383.32,0.0
O223029,P1076,2,537.15,0.1
O223029,P1094,5,72.99,0.15
O223030,P1111,2,172.59,0.0
O223030,P1077,2,170.6,0.1
O223030,P1084,4,291.47,0.0
O223030,P1097,5,311.32,0.0
O223031,P1078,1,259.72,0.0
O223031,P1009,4,177.77,0.15
O223031,P1028,2,66.26,0.05
O223031,P1001,4,285.94,0.2
O223032,P1035,1,344.78,0.0
O223032,P1044,1,311.76,0.15
O223033,P1020,1,370.34,0.05
O223033,P1010,4,145.04,0.1
O223034,P1090,5,270.64,0.15
O223035,P1032,5,172.32,0.05
O223035,P1102,1,98.36,0.0
O223035,P1059,4,218.93,0.15
O223035,P1023,5,69.5,0.15
O223036,P1037,4,41.82,0.05
O223036,P1027,4,248.78,0.05
O223036,P1045,4,431.1,0.1
O223036,P1118,5,490.88,0.2
O223037,P1049,1,308.64,0.2
O223037,P1112,4,167.78,0.0
O223038,P1002,1,271.82,0.05
O223038,P1090,4,270.64,0.0
O223039,P1021,2,259.91,0.2
O223039,P1018,2,211.2,0.2
O223039,P1022,2,379.38,0.1
O223040,P1083,3,206.92,0.0
O223041,P1042,3,149.83,0.1
O223042,P1013,4,147.66,0.15
O223042,P1095,3,293.66,0.0
O223042,P1085,3,105.41,0.15
O223043,P1002,2,271.82,0.15
O223043,P1035,5,344.78,0.0
O223043,P1027,1,248.78,0.0
O223044,P1044,2,311.76,0.05
O223044,P1097,5,311.32,0.0
O223044,P1103,5,27.86,0.15
O223045,P1068,5,57.56,0.05
O223045,P1093,2,279.47,0.0
O223045,P1049,2,308.64,0.0
O223045,P1065,5,294.77,0.1
O223046,P1060,3,337.64,0.05
O223047,P1007,5,111.0,0.05
O223047,P1079,2,57.01,0.0
O223047,P1045,5,431.1,0.0
O223048,P1052,5,200.56,0.0
O223048,P1061,5,366.69,0.2
O223048,P1009,1,177.77,0.2
O223048,P1111,4,172.59,0.0
O223049,P1012,4,296.96,0.15
O223050,P1111,4,172.59,0.0
O223050,P1041,3,325.82,0.0
O223050,P1072,2,267.01,0.1
O223051,P1071,2,533.7,0.0
O223051,P1092,1,55.64,0.1
O223052,P1065,2,294.77,0.0
O223052,P1006,4,243.37,0.05
O223052,P1015,5,111.69,0.15
O223052,P1003,5,313.52,0.05
O223053,P1049,5,308.64,0.0
O223054,P1077,2,170.6,0.0
O223054,P1089,5,17.98,0.15
O223054,P1015,5,111.69,0.0
O223055,P1007,5,111.0,0.1
O223055,P1071,4,533.7,0.05
O223055,P1069,1,264.66,0.2
O223055,P1028,1,66.26,0.2
O223056,P1094,5,72.99,0.0
O223056,P1033,1,224.24,0.1
O223056,P1039,1,414.64,0.05
O223057,P1023,2,69.5,0.1
O223057,P1001,5,285.94,0.0
O223057,P1032,1,172.32,0.15
O223057,P1105,2,171.79,0.15
O223058,P1018,2,211.2,0.1
O223058,P1086,2,140.81,0.1
O223058,P1019,4,319.54,0.0
O223059,P1115,3,46.67,0.0
O223059,P1041,4,325.82,0.0
O223059,P1006,1,243.37,0.15
O223059,P1038,3,89.11,0.15
O223060,P1013,3,147.66,0.1
O223060,P1089,4,17.98,0.15
O223060,P1032,3,172.32,0.05
O223061,P1048,1,65.04,0.0
O223062,P1116,5,277.81,0.05
O223062,P1066,4,174.9,0.1
O223063,P1102,3,98.36,0.05
O223063,P1079,3,57.01,0.0
O223063,P1033,3,224.24,0.1
O223064,P1005,4,291.63,0.0
O223064,P1054,4,123.08,0.2
O223064,P1082,3,379.4,0.0
O223065,P1045,1,431.1,0.15
O223065,P1083,3,206.92,0.1
O223065,P1036,3,134.12,0.05
O223065,P1015,4,111.69,0.05
O223066,P1108,3,160.48,0.1
O223066,P1095,4,293.66,0.0
O223067,P1029,5,240.87,0.05
O223068,P1109,3,323.91,0.0
O223068,P1063,3,206.06,0.15
O223069,P1095,2,293.66,0.15
O223069,P1000,5,396.27,0.15
O223070,P1073,4,142.45,0.1
O223071,P1088,3,157.81,0.0
O223071,P1079,4,57.01,0.15
O223072,P1015,3,111.69,0.2
O223072,P1098,5,425.57,0.0
O223072,P1027,5,248.78,0.0
O223072,P1116,3,277.81,0.0
O223073,P1080,3,178.39,0.0
O223074,P1055,1,478.95,0.1
O223074,P1034,2,172.72,0.0
O223074,P1054,5,123.08,0.05
O223074,P1111,3,172.59,0.1
O223075,P1039,3,414.64,0.0
O223075,P1012,1,296.96,0.0
O223076,P1007,5,111.0,0.05
O223076,P1021,5,259.91,0.0
O223076,P1102,1,98.36,0.0
O223077,P1061,5,366.69,0.1
O223077,P1058,4,141.93,0.0
O223078,P1042,3,149.83,0.0
O223078,P1021,2,259.91,0.1
O223079,P1104,4,276.35,0.0
O223079,P1098,1,425.57,0.2
O223080,P1080,2,178.39,0.15
O223080,P1074,2,230.73,0.0
O223080,P1063,1,206.06,0.2
O223081,P1097,3,311.32,0.0
O223082,P1025,1,46.64,0.15
O223082,P1065,3,294.77,0.1
O223083,P1061,3,366.69,0.15
O223084,P1016,3,157.28,0.0
O223085,P1110,1,178.83,0.2
O223085,P1074,5,230.73,0.2
O223085,P1101,1,334.44,0.15
O223085,P1114,1,110.73,0.1
O223086,P1027,5,248.78,0.05
O223086,P1085,2,105.41,0.1
O223086,P1028,2,66.26,0.0
O223087,P1018,2,211.2,0.15
O223088,P1030,4,95.57,0.1
O223088,P1061,5,366.69,0.0
O223088,P1084,2,291.47,0.0
O223088,P1101,4,334.44,0.2
O223089,P1009,2,177.77,0.1
O223089,P1096,5,124.77,0.1
O223089,P1086,5,140.81,0.0
O223090,P1055,1,478.95,0.0
O223091,P1094,5,72.99,0.05
O223092,P1090,1,270.64,0.1
O223092,P1091,3,325.59,0.05
O223093,P1103,2,27.86,0.15
O223093,P1016,5,157.28,0.15
O223094,P1108,1,160.48,0.15
O223094,P1100,1,45.05,0.1
O223094,P1063,1,206.06,0.1
O223094,P1071,3,533.7,0.0
O223095,P1034,5,172.72,0.2
O223095,P1105,2,171.79,0.15
O223095,P1035,5,344.78,0.05
O223095,P1052,5,200.56,0.0
O223096,P1016,4,157.28,0.0
O223096,P1053,1,292.24,0.0
O223097,P1103,3,27.86,0.15
O223097,P1110,2,178.83,0.2
O223097,P1114,1,110.73,0.15
O223097,P1099,3,443.03,0.1
O223098,P1105,1,171.79,0.05
O223098,P1104,1,276.35,0.1
O223099,P1076,3,537.15,0.0
O223099,P1010,5,145.04,0.15
O223099,P1006,1,243.37,0.0
O223100,P1054,3,123.08,0.05
O223101,P1085,1,105.41,0.15
O223101,P1004,3,353.67,0.1
O223102,P1096,1,124.77,0.05
O223102,P1052,5,200.56,0.0
O223103,P1026,2,255.33,0.0
O223103,P1052,5,200.56,0.0
O223103,P1020,2,370.34,0.2
O223103,P1009,2,177.77,0.0
O223104,P1013,5,147.66,0.2
O223104,P1109,3,323.91,0.0
O223104,P1019,1,319.54,0.0
O223104,P1061,3,366.69,0.0
O223105,P1099,5,443.03,0.0
O223105,P1022,4,379.38,0.15
O223105,P1079,4,57.01,0.0
O223105,P1075,1,31.36,0.0
O223106,P1017,3,389.28,0.2
O223107,P1075,5,31.36,0.15
O223107,P1101,4,334.44,0.0
O223107,P1064,4,37.82,0.0
O223108,P1009,3,177.77,0.2
O223108,P1119,5,383.32,0.0
O223108,P1057,2,401.11,0.15
O223109,P1084,2,291.47,0.0
O223110,P1110,5,178.83,0.15
O223110,P1013,3,147.66,0.1
O223110,P1079,5,57.01,0.15
O223110,P1049,5,308.64,0.0
O223111,P1096,5,124.77,0.05
O223111,P1041,5,325.82,0.0
O223112,P1097,2,311.32,0.15
O223112,P1107,4,344.9,0.0
O223112,P1043,3,584.45,0.2
O223113,P1048,1,65.04,0.15
O223113,P1027,1,248.78,0.0
O223113,P1038,5,89.11,0.2
O223113,P1075,3,31.36,0.2
O223114,P1030,4,95.57,0.0
O223115,P1046,5,148.16,0.1
O223116,P1034,1,172.72,0.0
O223116,P1038,2,89.11,0.15
O223116,P1027,2,248.78,0.15
O223116,P1064,1,37.82,0.0
O223117,P1017,3,389.28,0.2
O223117,P1078,1,259.72,0.0
O223118,P1091,2,325.59,0.0
O223119,P1062,1,44.7,0.2
O223119,P1081,3,286.18,0.2
O223120,P1007,5,111.0,0.1
O223120,P1066,1,174.9,0.1
O223120,P1043,5,584.45,0.0
O223120,P1004,2,353.67,0.0
O223121,P1082,4,379.4,0.0
O223121,P1097,5,311.32,0.1
O223121,P1064,3,37.82,0.1
O223122,P1069,3,264.66,0.05
O223123,P1090,3,270.64,0.15
O223123,P1007,5,111.0,0.2
O223124,P1079,3,57.01,0.0
O223125,P1037,2,41.82,0.1
O223126,P1096,5,124.77,0.15
O223127,P1055,2,478.95,0.0
O223128,P1106,5,270.17,0.05
O223128,P1116,1,277.81,0.0
O223128,P1092,1,55.64,0.05
O223128,P1048,2,65.04,0.0
O223129,P1099,4,443.03,0.1
O223129,P1000,3,396.27,0.15
O223129,P1030,4,95.57,0.15
O223130,P1031,1,344.47,0.2
O223130,P1042,5,149.83,0.15
O223131,P1042,4,149.83,0.05
O223132,P1031,2,344.47,0.0
O223132,P1051,1,101.13,0.2
O223132,P1051,2,101.13,0.1
O223133,P1014,3,32.87,0.1
O223133,P1002,2,271.82,0.15
O223133,P1032,5,172.32,0.2
O223133,P1046,2,148.16,0.0
O223134,P1029,1,240.87,0.1
O223135,P1081,2,286.18,0.05
O223136,P1044,3,311.76,0.0
O223136,P1012,2,296.96,0.0
O223136,P1033,5,224.24,0.1
O223137,P1027,2,248.78,0.0
O223137,P1010,5,145.04,0.0
O223137,P1010,2,145.04,0.0
O223138,P1079,3,57.01,0.05
O223138,P1077,5,170.6,0.05
O223138,P1106,3,270.17,0.0
O223138,P1111,5,172.59,0.1
O223139,P1029,4,240.87,0.05
O223140,P1064,1,37.82,0.1
O223140,P1022,3,,0.0
O223140,P1029,1,240.87,0.15
O223141,P1038,4,89.11,0.15
O223142,P1063,2,206.06,0.05
O223142,P1052,3,200.56,0.0
O223143,P1097,2,311.32,0.0
O223144,P1016,3,157.28,0.0
O223144,P1026,2,255.33,0.0
O223144,P1044,4,311.76,0.0
O223144,P1064,5,37.82,0.0
O223145,P1052,1,200.56,0.1
O223145,P1027,4,248.78,0.1
O223145,P1028,4,66.26,0.0
O223146,P1079,5,57.01,0.1
O223146,P1067,3,76.41,0.05
O223146,P1096,2,124.77,0.2
O223147,P1072,3,267.01,0.0
O223147,P1057,4,401.11,0.2
O223147,P1072,4,267.01,0.1
O223147,P1002,4,271.82,0.15
O223148,P1030,1,95.57,0.1
O223148,P1017,1,389.28,0.05
O223148,P1113,5,317.66,0.0
O223149,P1014,4,32.87,0.0
O223149,P1049,2,308.64,0.0
O223149,P1078,3,259.72,0.05
O223149,P1040,5,365.39,0.1
O223150,P1059,1,218.93,0.1
O223150,P1078,1,259.72,0.0
O223150,P1073,3,142.45,0.05
O223150,P1067,4,76.41,0.15
O223151,P1074,1,230.73,0.0
O223151,P1020,3,370.34,0.1
O223152,P1046,4,148.16,0.0
O223152,P1113,4,317.66,0.1
O223153,P1091,4,325.59,0.15
O223154,P1004,1,353.67,0.0
O223154,P1000,1,396.27,0.2
O223155,P1065,2,294.77,0.15
O223155,P1056,4,346.79,0.15
O223155,P1107,1,344.9,0.2
O223155,P1082,4,379.4,0.05
O223156,P1092,2,55.64,0.0
O223157,P1040,2,365.39,0.2
O223158,P1103,3,27.86,0.05
O223158,P1053,1,292.24,0.05
O223158,P1091,5,325.59,0.2
O223158,P1026,4,255.33,0.05
O223159,P1071,4,533.7,0.1
O223159,P1088,1,157.81,0.2
O223159,P1040,2,365.39,0.0
O223160,P1057,1,401.11,0.0
O223160,P1108,4,160.48,0.1
O223160,P1039,2,414.64,0.1
O223160,P1103,3,27.86,0.0
O223161,P1065,5,294.77,0.0
O223161,P1026,5,255.33,0.05
O223161,P1091,5,325.59,0.1
O223161,P1091,5,325.59,0.2
O223162,P1090,4,270.64,0.05
O223163,P1029,4,240.87,0.0
O223163,P1102,2,98.36,0.0
O223164,P1002,3,271.82,0.0
O223164,P1095,4,293.66,0.0
O223164,P1105,2,171.79,0.2
O223164,P1073,4,142.45,0.0
O223165,P1001,4,285.94,0.1
O223166,P1118,2,490.88,0.1
O223166,P1007,4,111.0,0.0
O223166,P1007,1,111.0,0.05
O223166,P1049,1,308.64,0.05
O223167,P1099,2,443.03,0.15
O223168,P1047,5,143.09,0.2
O223168,P1032,2,172.32,0.15
O223168,P1014,2,32.87,0.2
O223168,P1102,2,98.36,0.0
O223169,P1090,1,270.64,0.05
O223170,P1109,2,323.91,0.0
O223171,P1104,5,276.35,0.0
O223171,P1065,2,294.77,0.0
O223171,P1092,1,55.64,0.15
O223172,P1096,2,124.77,0.0
O223173,P1036,1,134.12,0.15
O223174,P1004,5,353.67,0.0
O223175,P1103,2,27.86,0.2
O223175,P1092,3,55.64,0.0
O223175,P1105,1,171.79,0.15
O223175,P1117,5,550.94,0.0
O223176,P1096,1,124.77,0.15
O223176,P1113,4,317.66,0.05
O223177,P1074,4,230.73,0.15
O223177,P1006,2,243.37,0.0
O223178,P1052,5,200.56,0.05
O223178,P1077,1,170.6,0.05
O223178,P1065,2,294.77,0.0
O223178,P1100,4,45.05,0.05
O223179,P1011,5,164.37,0.2
O223179,P1046,3,148.16,0.0
O223179,P1110,5,178.83,0.05
O223179,P1065,4,294.77,0.15
O223180,P1106,5,270.17,0.0
O223180,P1097,2,311.32,0.2
O223180,P1029,5,240.87,0.05
O223181,P1076,5,537.15,0.15
O223182,P1072,3,267.01,0.1
O223182,P1002,1,271.82,0.0
O223182,P1071,1,533.7,0.0
O223182,P1101,2,334.44,0.15
O223183,P1113,5,317.66,0.15
O223183,P1094,5,72.99,0.1
O223184,P1106,4,270.17,0.15
O223185,P1083,1,206.92,0.15
O223185,P1098,3,425.57,0.15
O223186,P1009,4,177.77,0.2
O223186,P1086,2,140.81,0.2
O223187,P1115,2,46.67,0.05
O223187,P1084,1,291.47,0.0
O223188,P1044,5,311.76,0.0
O223188,P1077,3,170.6,0.05
O223188,P1065,5,294.77,0.2
O223188,P1066,3,174.9,0.0
O223189,P1024,1,18.18,0.1
O223189,P1052,4,200.56,0.1
O223190,P1115,4,46.67,0.2
O223190,P1099,1,443.03,0.15
O223190,P1032,4,172.32,0.05
O223191,P1090,1,270.64,0.0
O223191,P1005,2,291.63,0.1
O223191,P1065,3,294.77,0.05
O223192,P1090,1,270.64,0.0
O223192,P1022,3,379.38,0.0
O223192,P1117,5,550.94,0.0
O223192,P1046,3,148.16,0.0
O223193,P1025,4,46.64,0.15
O223193,P1036,5,134.12,0.15
O223193,P1021,2,259.91,0.0
O223193,P1110,4,178.83,0.0
O223194,P1101,2,334.44,0.0
O223194,P1092,1,55.64,0.15
O223195,P1110,4,178.83,0.0
O223196,P1117,1,550.94,0.0
O223196,P1059,3,218.93,0.15
O223196,P1112,5,167.78,0.15
O223197,P1076,1,537.15,0.0
O223197,P1084,3,291.47,0.2
O223197,P1072,5,267.01,0.15
O223198,P1069,1,264.66,0.2
O223199,P1045,3,431.1,0.05
O223199,P1039,1,414.64,0.15
O223199,P1026,2,255.33,0.05
O223199,P1007,4,111.0,0.0
O223200,P1051,1,101.13,0.2
O223201,P1064,4,37.82,0.0
O223201,P1079,1,57.01,0.0
O223202,P1066,3,174.9,0.1
O223202,P1081,5,286.18,0.0
O223202,P1065,5,294.77,0.0
O223203,P1039,4,414.64,0.0
O223203,P1118,5,490.88,0.15
O223203,P1070,5,102.15,0.0
O223204,P1108,3,160.48,0.05
O223204,P1071,3,533.7,0.0
O223204,P1073,4,142.45,0.15
O223205,P1049,4,308.64,0.2
O223205,P1108,5,160.48,0.0
O223206,P1027,2,248.78,0.0
O223206,P1030,1,95.57,0.0
O223207,P1096,1,124.77,0.05
O223208,P1009,3,177.77,0.0
O223208,P1017,2,389.28,0.2
O223208,P1037,1,41.82,0.0
O223208,P1107,4,344.9,0.0
O223209,P1114,4,110.73,0.15
O223209,P1085,4,105.41,0.1
O223209,P1104,4,276.35,0.05
O223209,P1094,2,72.99,0.15
O223210,P1002,2,271.82,0.0
O223210,P1053,4,292.24,0.0
O223210,P1079,4,57.01,0.0
O223211,P1061,1,366.69,0.1
O223211,P1069,3,264.66,0.1
O223211,P1014,5,32.87,0.0
O223212,P1043,5,584.45,0.05
O223212,P1040,5,365.39,0.0
O223213,P1050,5,167.02,0.2
O223214,P1075,5,31.36,0.1
O223215,P1027,4,248.78,0.15
O223215,P1069,3,264.66,0.2
O223215,P1003,4,313.52,0.1
O223215,P1100,4,45.05,0.05
O223216,P1053,5,292.24,0.15
O223216,P1058,1,141.93,0.05
O223216,P1098,1,425.57,0.05
O223216,P1069,1,264.66,0.0
O223217,P1048,3,65.04,0.2
O223217,P1103,3,27.86,0.05
O223217,P1084,5,291.47,0.0
O223217,P1092,5,55.64,0.0
O223218,P1075,3,31.36,0.2
O223218,P1041,5,325.82,0.15
O223218,P1037,1,41.82,0.1
O223218,P1052,1,200.56,0.0
O223219,P1059,5,218.93,0.15
O223219,P1059,3,218.93,0.0
O223219,P1027,5,248.78,0.15
O223219,P1080,3,178.39,0.0
O223220,P1115,4,46.67,0.1
O223220,P1032,2,172.32,0.0
O223221,P1112,1,167.78,0.0
O223221,P1018,4,211.2,0.0
O223222,P1105,2,171.79,0.1
O223222,P1022,5,379.38,0.15
O223222,P1065,3,294.77,0.0
O223222,P1094,2,72.99,0.2
O223223,P1065,1,294.77,0.2
O223223,P1090,3,270.64,0.0
O223224,P1115,3,46.67,0.1
O223224,P1041,2,325.82,0.0
O223224,P1052,2,200.56,0.05
O223225,P1047,1,143.09,0.0
O223226,P1079,1,57.01,0.0
O223226,P1116,4,277.81,0.1
O223227,P1114,1,110.73,0.05
O223227,P1072,3,267.01,0.05
O223227,P1021,4,259.91,0.0
O223227,P1019,5,319.54,0.1
O223228,P1078,2,259.72,0.0
O223229,P1027,2,248.78,0.0
O223229,P1017,5,389.28,0.1
O223229,P1054,1,123.08,0.0
O223229,P1094,1,72.99,0.05
O223230,P1077,4,170.6,0.0
O223230,P1108,2,160.48,0.15
O223231,P1104,4,276.35,0.05
O223232,P1064,2,37.82,0.0
O223232,P1072,2,267.01,0.0
O223232,P1115,2,46.67,0.1
O223232,P1029,2,240.87,0.15
O223233,P1001,1,285.94,0.0
O223233,P1103,5,27.86,0.05
O223233,P1117,1,550.94,0.05
O223234,P1059,5,218.93,0.0
O223235,P1000,2,396.27,0.15
O223235,P1083,2,206.92,0.2
O223236,P1046,1,148.16,0.15
O223237,P1001,2,285.94,0.0
O223237,P1086,2,140.81,0.1
O223237,P1014,3,32.87,0.0
O223238,P1113,2,317.66,0.2
O223238,P1084,3,291.47,0.1
O223238,P1108,2,160.48,0.1
O223238,P1091,5,325.59,0.15
O223239,P1018,4,211.2,0.0
O223239,P1029,2,,0.2
O223239,P1041,5,325.82,0.0
O223239,P1061,1,366.69,0.0
O223240,P1117,1,550.94,0.0
O223240,P1091,5,325.59,0.15
O223240,P1044,2,311.76,0.0
O223240,P1016,5,157.28,0.0
O223241,P1072,4,267.01,0.2
O223241,P1080,2,178.39,0.0
